time,filename,opd_retrieved,tip_retrieved,tilt_retrieved,y_shift_retrieved,x_shift_retrieved
1577957800.037413,psf_trial4_00004186.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957800.804108,psf_trial4_00004191.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957801.560522,psf_trial4_00004196.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957802.321045,psf_trial4_00004202.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957803.073157,psf_trial4_00004207.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957803.833310,psf_trial4_00004212.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957804.592523,psf_trial4_00004218.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957805.353938,psf_trial4_00004223.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957806.114196,psf_trial4_00004228.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957806.875837,psf_trial4_00004234.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957807.644032,psf_trial4_00004239.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957808.510301,psf_trial4_00004244.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957809.267806,psf_trial4_00004250.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957810.025199,psf_trial4_00004255.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957810.788459,psf_trial4_00004260.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957811.552709,psf_trial4_00004266.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957812.320077,psf_trial4_00004271.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957813.097651,psf_trial4_00004276.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957813.867856,psf_trial4_00004282.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957814.629947,psf_trial4_00004287.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957815.388069,psf_trial4_00004292.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957816.139807,psf_trial4_00004297.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957816.911523,psf_trial4_00004303.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957817.660870,psf_trial4_00004308.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957818.413753,psf_trial4_00004313.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957819.181719,psf_trial4_00004318.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957819.944658,psf_trial4_00004324.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957820.703671,psf_trial4_00004329.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957821.464731,psf_trial4_00004334.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957822.225994,psf_trial4_00004340.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957823.000639,psf_trial4_00004345.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957823.754155,psf_trial4_00004350.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957824.513169,psf_trial4_00004356.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957825.303702,psf_trial4_00004361.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957826.066059,psf_trial4_00004366.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957826.836867,psf_trial4_00004372.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957827.593882,psf_trial4_00004377.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957828.489007,psf_trial4_00004382.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957829.252678,psf_trial4_00004388.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957830.013009,psf_trial4_00004393.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957830.798875,psf_trial4_00004398.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957831.554366,psf_trial4_00004404.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957832.304027,psf_trial4_00004409.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957833.057522,psf_trial4_00004414.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957833.810587,psf_trial4_00004420.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957834.564364,psf_trial4_00004425.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957835.320308,psf_trial4_00004430.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957836.080550,psf_trial4_00004435.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957836.840091,psf_trial4_00004441.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957837.609280,psf_trial4_00004446.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957838.371517,psf_trial4_00004451.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957839.133418,psf_trial4_00004457.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957839.905308,psf_trial4_00004462.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957840.670896,psf_trial4_00004467.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957841.436453,psf_trial4_00004473.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957842.201709,psf_trial4_00004478.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957842.970149,psf_trial4_00004483.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957843.725758,psf_trial4_00004489.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957844.487813,psf_trial4_00004494.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957845.260252,psf_trial4_00004499.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957846.027517,psf_trial4_00004505.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957846.788853,psf_trial4_00004510.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957847.557687,psf_trial4_00004515.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957848.320398,psf_trial4_00004521.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957849.216638,psf_trial4_00004526.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957849.984881,psf_trial4_00004532.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957850.748191,psf_trial4_00004537.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957851.504842,psf_trial4_00004542.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957852.262218,psf_trial4_00004548.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957853.028789,psf_trial4_00004553.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957853.794560,psf_trial4_00004558.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957854.569211,psf_trial4_00004564.fits,0.003860,-0.003989,10.061231,50.000000,50.000000
1577957855.328987,psf_trial4_00004569.fits,0.003860,-0.003989,10.061231,50.000000,50.000000
1577957856.087190,psf_trial4_00004574.fits,0.003860,-0.003989,10.061231,50.000000,50.000000
1577957856.851912,psf_trial4_00004580.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957857.609678,psf_trial4_00004585.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957858.378501,psf_trial4_00004590.fits,0.003860,-0.003989,10.061231,50.000000,50.000000
1577957859.147896,psf_trial4_00004596.fits,0.003860,-0.003989,10.061231,50.000000,50.000000
1577957859.913958,psf_trial4_00004601.fits,0.003860,-0.003989,10.061231,50.000000,50.000000
1577957860.676582,psf_trial4_00004606.fits,0.003860,-0.003989,10.061231,50.000000,50.000000
1577957861.437624,psf_trial4_00004612.fits,0.003860,-0.003989,10.061231,50.000000,50.000000
1577957862.205933,psf_trial4_00004617.fits,0.003860,-0.003989,10.061231,50.000000,50.000000
1577957862.969700,psf_trial4_00004622.fits,0.003860,-0.003989,10.061231,50.000000,50.000000
1577957863.729640,psf_trial4_00004628.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957864.488208,psf_trial4_00004633.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957865.254299,psf_trial4_00004638.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957866.009741,psf_trial4_00004644.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957866.769139,psf_trial4_00004649.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957867.535208,psf_trial4_00004654.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957868.299269,psf_trial4_00004660.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957869.083919,psf_trial4_00004665.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957869.941295,psf_trial4_00004670.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957870.710584,psf_trial4_00004676.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957871.485421,psf_trial4_00004681.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957872.284138,psf_trial4_00004687.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957873.054067,psf_trial4_00004692.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957873.820321,psf_trial4_00004697.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957874.581732,psf_trial4_00004703.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957875.350563,psf_trial4_00004708.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957876.124913,psf_trial4_00004713.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957876.887320,psf_trial4_00004719.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957877.661393,psf_trial4_00004724.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957878.424849,psf_trial4_00004729.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957879.194245,psf_trial4_00004734.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957879.963955,psf_trial4_00004740.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957880.743612,psf_trial4_00004745.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957881.506908,psf_trial4_00004751.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957882.284513,psf_trial4_00004756.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957883.076276,psf_trial4_00004761.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957883.837131,psf_trial4_00004767.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957884.605746,psf_trial4_00004772.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957885.379733,psf_trial4_00004777.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957886.159262,psf_trial4_00004783.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957886.942966,psf_trial4_00004788.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957887.710407,psf_trial4_00004794.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957888.487827,psf_trial4_00004799.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957889.266419,psf_trial4_00004804.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957890.163531,psf_trial4_00004810.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957890.947136,psf_trial4_00004816.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957891.718541,psf_trial4_00004821.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957892.487519,psf_trial4_00004827.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957893.272428,psf_trial4_00004832.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957894.052192,psf_trial4_00004837.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957894.825907,psf_trial4_00004843.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957895.591025,psf_trial4_00004848.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957896.367015,psf_trial4_00004854.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957897.135388,psf_trial4_00004859.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957897.902170,psf_trial4_00004864.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957898.676248,psf_trial4_00004869.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957899.441338,psf_trial4_00004875.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957900.207768,psf_trial4_00004880.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957900.988802,psf_trial4_00004885.fits,0.003754,-0.003917,9.056370,50.000000,50.000000
1577957901.758328,psf_trial4_00004891.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957902.542243,psf_trial4_00004896.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957903.308447,psf_trial4_00004902.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957904.069619,psf_trial4_00004907.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957904.851490,psf_trial4_00004912.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957905.625058,psf_trial4_00004918.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957906.401523,psf_trial4_00004923.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957907.168558,psf_trial4_00004929.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957907.934824,psf_trial4_00004934.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957908.700262,psf_trial4_00004939.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957909.488051,psf_trial4_00004945.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957910.257203,psf_trial4_00004950.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957911.135337,psf_trial4_00004956.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957911.909098,psf_trial4_00004961.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957912.681546,psf_trial4_00004966.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957913.453099,psf_trial4_00004972.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957914.236986,psf_trial4_00004977.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957915.028333,psf_trial4_00004982.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957915.802893,psf_trial4_00004988.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957916.576612,psf_trial4_00004993.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957917.342770,psf_trial4_00004998.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957918.121569,psf_trial4_00005004.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957918.914260,psf_trial4_00005009.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957919.677018,psf_trial4_00005015.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957920.449549,psf_trial4_00005020.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957921.227292,psf_trial4_00005025.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957921.997305,psf_trial4_00005031.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957922.778662,psf_trial4_00005036.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957923.545375,psf_trial4_00005042.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957924.315395,psf_trial4_00005047.fits,0.003627,-0.003807,8.045783,50.000000,50.000000
1577957925.090420,psf_trial4_00005052.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957925.866997,psf_trial4_00005058.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957926.647937,psf_trial4_00005063.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957927.412649,psf_trial4_00005068.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957928.195227,psf_trial4_00005074.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957928.977054,psf_trial4_00005079.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957929.746696,psf_trial4_00005084.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957930.525534,psf_trial4_00005090.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957931.453207,psf_trial4_00005095.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957932.227930,psf_trial4_00005101.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957933.000626,psf_trial4_00005106.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957933.784517,psf_trial4_00005112.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957934.599480,psf_trial4_00005117.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957935.384677,psf_trial4_00005123.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957936.154771,psf_trial4_00005128.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957936.928121,psf_trial4_00005133.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957937.707434,psf_trial4_00005139.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957938.492321,psf_trial4_00005144.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957939.279710,psf_trial4_00005150.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957940.071008,psf_trial4_00005155.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957940.850979,psf_trial4_00005161.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957941.620583,psf_trial4_00005166.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957942.396282,psf_trial4_00005172.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957943.187887,psf_trial4_00005177.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957943.967664,psf_trial4_00005183.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957944.734544,psf_trial4_00005188.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957945.517115,psf_trial4_00005193.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957946.290144,psf_trial4_00005199.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957947.093082,psf_trial4_00005204.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957947.885276,psf_trial4_00005210.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957948.656016,psf_trial4_00005215.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957949.429878,psf_trial4_00005220.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957950.210532,psf_trial4_00005226.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957950.985062,psf_trial4_00005231.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577957951.766719,psf_trial4_00005237.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577957952.691558,psf_trial4_00005242.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957953.481160,psf_trial4_00005248.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957954.255634,psf_trial4_00005253.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957955.034388,psf_trial4_00005259.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957955.828656,psf_trial4_00005264.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957956.609008,psf_trial4_00005270.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957957.391599,psf_trial4_00005275.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957958.162763,psf_trial4_00005281.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957958.956314,psf_trial4_00005286.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957959.745955,psf_trial4_00005292.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957960.551554,psf_trial4_00005297.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957961.330731,psf_trial4_00005303.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957962.114620,psf_trial4_00005308.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957962.910828,psf_trial4_00005314.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957963.698565,psf_trial4_00005319.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957964.493014,psf_trial4_00005324.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957965.286315,psf_trial4_00005330.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957966.072087,psf_trial4_00005335.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957966.883318,psf_trial4_00005341.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957967.671221,psf_trial4_00005346.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957968.451533,psf_trial4_00005352.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957969.234597,psf_trial4_00005357.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957970.009690,psf_trial4_00005363.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957970.818280,psf_trial4_00005368.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957971.615823,psf_trial4_00005374.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957972.422580,psf_trial4_00005379.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957973.366980,psf_trial4_00005385.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957974.143092,psf_trial4_00005391.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957974.925050,psf_trial4_00005396.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957975.705464,psf_trial4_00005402.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957976.481658,psf_trial4_00005407.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957977.274009,psf_trial4_00005413.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957978.067736,psf_trial4_00005418.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957978.848030,psf_trial4_00005424.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957979.648914,psf_trial4_00005429.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957980.438881,psf_trial4_00005435.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957981.244244,psf_trial4_00005440.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957982.041458,psf_trial4_00005446.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957982.822363,psf_trial4_00005451.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957983.597898,psf_trial4_00005457.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957984.380418,psf_trial4_00005462.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957985.163492,psf_trial4_00005468.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957985.944936,psf_trial4_00005473.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957986.730700,psf_trial4_00005479.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957987.521856,psf_trial4_00005484.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957988.304153,psf_trial4_00005490.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957989.085911,psf_trial4_00005495.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957989.870664,psf_trial4_00005500.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957990.657250,psf_trial4_00005506.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957991.442445,psf_trial4_00005511.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957992.229729,psf_trial4_00005516.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957993.014006,psf_trial4_00005522.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957993.796775,psf_trial4_00005527.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957994.717142,psf_trial4_00005533.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957995.504529,psf_trial4_00005539.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957996.295773,psf_trial4_00005544.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957997.081976,psf_trial4_00005550.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957997.870685,psf_trial4_00005555.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957998.657680,psf_trial4_00005561.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957999.442617,psf_trial4_00005566.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577958000.236845,psf_trial4_00005572.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577958001.026906,psf_trial4_00005577.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577958001.823980,psf_trial4_00005583.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577958002.609160,psf_trial4_00005588.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958003.396806,psf_trial4_00005594.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958004.189319,psf_trial4_00005599.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958004.984009,psf_trial4_00005605.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958005.774394,psf_trial4_00005610.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958006.559805,psf_trial4_00005616.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958007.354420,psf_trial4_00005621.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958008.154256,psf_trial4_00005627.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958008.951219,psf_trial4_00005633.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958009.736048,psf_trial4_00005638.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958010.533032,psf_trial4_00005643.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958011.310416,psf_trial4_00005649.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958012.102534,psf_trial4_00005654.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577958012.900891,psf_trial4_00005660.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958013.686496,psf_trial4_00005665.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958014.464708,psf_trial4_00005671.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958015.389093,psf_trial4_00005676.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577958016.195323,psf_trial4_00005682.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577958016.995581,psf_trial4_00005688.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577958017.786448,psf_trial4_00005693.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577958018.599840,psf_trial4_00005698.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577958019.413689,psf_trial4_00005704.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577958020.197874,psf_trial4_00005710.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577958020.993567,psf_trial4_00005715.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577958021.779974,psf_trial4_00005721.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577958022.581434,psf_trial4_00005726.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577958023.395584,psf_trial4_00005732.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577958024.195158,psf_trial4_00005737.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577958024.988884,psf_trial4_00005743.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
